Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Greenland,GRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.7
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.84584800939267
Greenland,GRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Greenland,GRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.69181419303897
Grenada,GRD,Age dependency ratio (% of working-age population),SP.POP.DPND,49.6636093840225
Grenada,GRD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.8168033448777
Grenada,GRD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.5612898594936
Grenada,GRD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.272
Grenada,GRD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.063
Grenada,GRD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.465
Grenada,GRD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.576
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.29940539240303
Grenada,GRD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1920434806.49609
Grenada,GRD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.699997
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.8213882446289
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Guam,GUM,Age dependency ratio (% of working-age population),SP.POP.DPND,52.2380794945265
Guam,GUM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6863809661696
Guam,GUM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.4637083152357
Guam,GUM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.78
Guam,GUM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.313
Guam,GUM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.579
Guam,GUM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.216
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.720201656463814
Guam,GUM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Guam,GUM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.11396927255543
Guatemala,GTM,Age dependency ratio (% of working-age population),SP.POP.DPND,64.6021935345889
Guatemala,GTM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.7525320983504
Guatemala,GTM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.4353953933618
Guatemala,GTM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.054
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.87
Guatemala,GTM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.561
Guatemala,GTM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.738
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.32209799734959
Guatemala,GTM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,141651998407.763
Guatemala,GTM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,47.5
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.4130096435547
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.25132323293185
Guinea,GIN,Age dependency ratio (% of working-age population),SP.POP.DPND,87.8858690568908
Guinea,GIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.2238042069734
Guinea,GIN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.8501733445473
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.14
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.7
Guinea,GIN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.364
Guinea,GIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.452
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.35849192736175
Guinea,GIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,31777170682.035
Guinea,GIN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.4
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,44
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.165394727856314
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),SP.POP.DPND,82.3581091928022
Guinea-Bissau,GNB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.8371314563334
Guinea-Bissau,GNB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.3391522075139
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.36
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.476
Guinea-Bissau,GNB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.125
Guinea-Bissau,GNB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.612
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.28373670309465
Guinea-Bissau,GNB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3650388398.4485
Guinea-Bissau,GNB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.1
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.5148296356201
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.13219265038697
Guyana,GUY,Age dependency ratio (% of working-age population),SP.POP.DPND,53.0567857184959
Guyana,GUY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.335183554427
Guyana,GUY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.214545202476
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.606
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.462
Guyana,GUY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.967
Guyana,GUY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.456
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44101358934772
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9953500968.92598
Guyana,GUY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,75.699997
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.2374572753906
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.299374738328049
Haiti,HTI,Age dependency ratio (% of working-age population),SP.POP.DPND,61.7904348706396
Haiti,HTI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.8083518936764
Haiti,HTI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.242244257891
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.278
Haiti,HTI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.935
Haiti,HTI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.349
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.534
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.66781095484656
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,36053609416.1394
Haiti,HTI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.1999998
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.4174308776855
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.01903275747031
Honduras,HND,Age dependency ratio (% of working-age population),SP.POP.DPND,57.3106062781343
Honduras,HND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.5685008076122
Honduras,HND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.7408815333097
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.096
Honduras,HND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.46
Honduras,HND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.599
Honduras,HND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.437
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84499476966735
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,55768198754.2598
Honduras,HND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,44.599998
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),SP.POP.DPND,40.402012171315
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.2240545977674
"Hong Kong SAR, China",HKG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.9008970757204
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.072
"Hong Kong SAR, China",HKG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.2
"Hong Kong SAR, China",HKG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.84644793882873
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,465904007388.836
"Hong Kong SAR, China",HKG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.74550624393641
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,50.5337672766974
Hungary,HUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4302824033255
Hungary,HUN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.4119922134424
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.351
Hungary,HUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.55
Hungary,HUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6
Hungary,HUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.4
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.35949648949985
Hungary,HUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,311968303729.151
Hungary,HUN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.23722432177273
Iceland,ISL,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9692128214135
Iceland,ISL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.3725873369903
Iceland,ISL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.8323201064408
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.813
Iceland,ISL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.89218073132504
Iceland,ISL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20179627055.8535
Iceland,ISL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.79982544579379
India,IND,Age dependency ratio (% of working-age population),SP.POP.DPND,49.7751668865187
India,IND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.7667424975064
India,IND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.0533018530221
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.03
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.222
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.857
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.234
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.53298901139763
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9029375940711.86
India,IND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,59.900002
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.1932983398438
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.17846155349724
Indonesia,IDN,Age dependency ratio (% of working-age population),SP.POP.DPND,47.947296955312
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.5916370820079
Indonesia,IDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.5511973052634
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.325
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.311
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.072
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.465
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17429153955024
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3116958911116.03
Indonesia,IDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.099998
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.51
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.69301259933288
"Iran, Islamic Rep.",IRN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.2192578597757
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.3388675341431
"Iran, Islamic Rep.",IRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.4765586602319
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.898
"Iran, Islamic Rep.",IRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137
"Iran, Islamic Rep.",IRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.783
"Iran, Islamic Rep.",IRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.843
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.02597180315718
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1128459783071.41
"Iran, Islamic Rep.",IRN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.800003
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.89519536080978
Iraq,IRQ,Age dependency ratio (% of working-age population),SP.POP.DPND,71.5565013861608
Iraq,IRQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.2898349360976
Iraq,IRQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.3865654011074
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.473
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.672
Iraq,IRQ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.075
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.776
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.63385099105624
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,415446982060.298
Iraq,IRQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,98.800003
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.62432519277565
Ireland,IRL,Age dependency ratio (% of working-age population),SP.POP.DPND,54.4931512588771
Ireland,IRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.7277787116415
Ireland,IRL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.4064195870662
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.17
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.75
Ireland,IRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.5
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.03016110018034
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,411558994160.667
Ireland,IRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Isle of Man,IMN,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Isle of Man,IMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Isle of Man,IMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.588
Isle of Man,IMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Isle of Man,IMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.21340399216221
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Isle of Man,IMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.97640383662809
Israel,ISR,Age dependency ratio (% of working-age population),SP.POP.DPND,66.395547399915
Israel,ISR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.0977675160436
Israel,ISR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.9252464589938
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.418
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.09
Israel,ISR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.8
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.98342459356549
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,354478124346.045
Israel,ISR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.37637433931087
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,56.4475053382725
Italy,ITA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.9192043068525
Italy,ITA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.3291160906398
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.438
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.29
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.3
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.925810941012742
Italy,ITA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2600325592797.6
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.89963415544152
Jamaica,JAM,Age dependency ratio (% of working-age population),SP.POP.DPND,48.2508054437796
Jamaica,JAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.4532607662342
Jamaica,JAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.7500966830639
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.674
Jamaica,JAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.979
Jamaica,JAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.103
